Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,TotalSpent,Living_With,Children,Family_Size,Is_Parent,generation
Graduate,55375.0,0,1,3,42.0,11.0,57.0,10.0,28.0,14.0,1,1,1,6,2,False,False,0,False,False,False,False,35856000000000000,45,162.0,Partner,1,3,True,Gen-X
Graduate,80317.0,0,0,64,536.0,11.0,387.0,149.0,91.0,57.0,1,3,4,10,1,False,False,0,False,False,False,False,40867200000000000,67,1231.0,Alone,0,1,False,Boomers2
Postgraduate,30523.0,2,1,0,5.0,0.0,3.0,0.0,0.0,5.0,1,1,0,2,7,False,False,0,False,False,False,False,60307200000000000,64,13.0,Alone,3,4,True,Boomers2
Postgraduate,70356.0,0,0,20,1349.0,16.0,249.0,43.0,16.0,33.0,2,10,6,9,6,False,False,0,False,False,False,False,81129600000000000,77,1706.0,Partner,0,2,False,Post-War
Graduate,23228.0,1,0,91,53.0,3.0,49.0,7.0,4.0,5.0,4,3,0,4,8,False,False,0,False,False,False,False,18921600000000000,38,121.0,Partner,1,3,True,Millenials
Postgraduate,74165.0,0,0,9,1001.0,12.0,240.0,16.0,12.0,12.0,1,5,4,10,2,False,False,0,False,False,False,False,60480000000000000,47,1293.0,Alone,0,1,False,Gen-X
Graduate,43482.0,2,1,83,18.0,1.0,32.0,6.0,3.0,28.0,3,2,0,4,6,False,False,0,False,False,False,False,33523200000000000,56,88.0,Partner,3,5,True,Gen-X
Graduate,62551.0,0,0,27,125.0,16.0,98.0,134.0,21.0,27.0,1,6,7,4,3,True,False,0,False,False,False,False,33091200000000000,69,421.0,Alone,0,1,False,Boomers1
Graduate,52332.0,0,0,63,212.0,5.0,33.0,7.0,0.0,2.0,1,3,2,6,4,False,True,0,False,False,False,False,40176000000000000,63,259.0,Alone,0,1,False,Boomers2
Graduate,66951.0,0,0,46,277.0,162.0,305.0,173.0,76.0,124.0,1,3,4,7,1,False,False,0,False,False,False,False,57283200000000000,34,1117.0,Alone,0,1,False,Millenials
Graduate,26091.0,1,1,84,15.0,10.0,19.0,8.0,17.0,20.0,3,2,1,3,5,False,False,0,False,False,False,False,24537600000000000,65,89.0,Partner,2,4,True,Boomers2
Graduate,33456.0,1,1,58,7.0,3.0,10.0,8.0,1.0,7.0,2,1,0,3,7,False,False,0,False,False,False,False,19785600000000000,57,36.0,Partner,2,4,True,Gen-X
Graduate,28718.0,1,0,78,12.0,4.0,6.0,11.0,8.0,16.0,2,2,0,3,8,False,False,0,False,False,False,False,44150400000000000,40,57.0,Partner,1,3,True,Millenials
Graduate,50447.0,2,0,4,85.0,7.0,24.0,2.0,3.0,27.0,1,3,1,3,6,False,False,0,False,False,False,False,19785600000000000,52,148.0,Partner,2,4,True,Gen-X
Postgraduate,53537.0,1,1,17,81.0,0.0,6.0,0.0,0.0,6.0,2,2,1,3,5,False,False,0,False,False,False,False,26784000000000000,63,93.0,Partner,2,4,True,Boomers2
Graduate,52074.0,0,1,77,59.0,0.0,12.0,0.0,0.0,48.0,1,2,2,2,4,True,False,0,False,False,False,False,21254400000000000,55,119.0,Alone,1,2,True,Gen-X
Postgraduate,80427.0,0,1,56,1149.0,71.0,449.0,69.0,71.0,26.0,1,11,8,8,5,False,False,0,False,False,False,False,62812800000000000,47,1835.0,Partner,1,3,True,Gen-X
Postgraduate,83837.0,0,0,79,847.0,66.0,119.0,86.0,89.0,111.0,1,9,10,5,4,False,True,0,True,False,False,True,62208000000000000,74,1318.0,Partner,0,2,False,Boomers1
Postgraduate,38853.0,1,1,90,29.0,0.0,14.0,0.0,0.0,2.0,2,2,0,3,7,False,False,0,False,False,False,False,17020800000000000,52,45.0,Partner,2,4,True,Gen-X
Graduate,38285.0,2,1,96,2.0,0.0,5.0,2.0,0.0,1.0,1,0,0,3,2,False,False,0,False,False,False,False,14256000000000000,63,10.0,Partner,3,5,True,Boomers2
Undergraduate,78497.0,0,0,44,207.0,26.0,447.0,75.0,0.0,223.0,1,5,7,12,2,False,False,0,True,False,False,False,59875200000000000,71,978.0,Partner,0,2,False,Boomers1
Postgraduate,51650.0,0,1,81,152.0,3.0,22.0,2.0,5.0,7.0,1,4,1,4,5,False,False,0,False,False,False,False,2678400000000000,46,191.0,Partner,1,3,True,Gen-X
Undergraduate,16248.0,1,0,77,12.0,11.0,10.0,3.0,12.0,9.0,3,2,1,3,6,False,False,0,False,False,False,False,5356800000000000,34,57.0,Partner,1,3,True,Millenials
Postgraduate,66835.0,0,0,21,620.0,26.0,195.0,34.0,17.0,141.0,1,6,4,13,2,False,False,0,False,False,False,False,37497600000000000,76,1033.0,Partner,0,2,False,Boomers1
Postgraduate,30477.0,1,0,16,47.0,1.0,6.0,0.0,0.0,12.0,1,1,1,3,6,False,False,0,False,False,False,False,27475200000000000,38,66.0,Partner,1,3,True,Millenials
Undergraduate,28249.0,0,0,80,1.0,9.0,7.0,2.0,14.0,10.0,1,2,0,3,6,False,False,0,False,False,False,False,15033600000000000,61,43.0,Partner,0,2,False,Boomers2
Graduate,25271.0,1,0,45,10.0,1.0,18.0,10.0,4.0,7.0,1,1,1,2,9,False,False,0,False,False,False,False,81043200000000000,39,50.0,Partner,1,3,True,Millenials
Postgraduate,32303.0,0,1,63,35.0,0.0,2.0,0.0,0.0,2.0,2,1,0,4,5,False,False,0,False,False,False,False,10800000000000000,52,39.0,Alone,1,2,True,Gen-X
Graduate,61286.0,0,1,34,356.0,0.0,107.0,19.0,9.0,117.0,2,7,1,8,5,False,False,0,False,False,False,False,57542400000000000,56,608.0,Partner,1,3,True,Gen-X
Graduate,74068.0,0,0,14,783.0,30.0,537.0,140.0,76.0,15.0,1,4,10,9,2,False,False,0,False,False,False,False,54172800000000000,46,1581.0,Partner,0,2,False,Gen-X
Postgraduate,45759.0,1,1,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,False,False,0,False,False,False,False,56246400000000000,58,68.0,Partner,2,4,True,Boomers2
Undergraduate,24882.0,1,0,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,True,False,0,False,False,False,False,70675200000000000,44,80.0,Partner,1,3,True,Gen-X
Postgraduate,66973.0,0,0,98,466.0,22.0,432.0,147.0,113.0,102.0,1,8,7,12,3,False,False,0,False,False,False,False,49075200000000000,33,1282.0,Partner,0,2,False,Millenials
Graduate,38872.0,1,0,93,23.0,3.0,21.0,3.0,19.0,22.0,2,3,0,3,8,False,False,0,False,False,False,False,47952000000000000,34,91.0,Partner,1,3,True,Millenials
Graduate,51148.0,1,1,38,235.0,6.0,45.0,8.0,9.0,12.0,4,5,1,6,6,False,False,0,False,False,False,False,56678400000000000,49,315.0,Partner,2,4,True,Gen-X
Graduate,31353.0,1,1,24,10.0,0.0,10.0,3.0,1.0,7.0,2,1,1,2,8,False,False,0,False,False,False,False,29548800000000000,45,31.0,Partner,2,4,True,Gen-X
Postgraduate,69661.0,0,0,80,656.0,16.0,106.0,32.0,16.0,8.0,1,7,3,12,3,False,False,0,False,False,False,False,17884800000000000,42,834.0,Partner,0,2,False,Gen-X
Graduate,80067.0,0,0,82,519.0,17.0,813.0,27.0,173.0,51.0,1,4,6,6,2,False,False,1,False,False,False,False,38275200000000000,68,1600.0,Partner,0,2,False,Boomers1
Graduate,86718.0,0,0,20,344.0,189.0,482.0,50.0,33.0,172.0,1,5,6,5,2,False,False,0,False,False,False,False,59443200000000000,68,1270.0,Partner,0,2,False,Boomers1
Postgraduate,46854.0,1,1,81,96.0,1.0,79.0,7.0,1.0,79.0,6,5,1,3,8,True,False,0,False,False,False,True,21600000000000000,49,263.0,Alone,2,3,True,Gen-X
Graduate,69142.0,0,1,50,448.0,4.0,34.0,6.0,4.0,39.0,3,8,1,7,5,False,True,0,False,False,False,False,13824000000000000,70,535.0,Alone,1,2,True,Boomers1
Graduate,75922.0,0,0,60,265.0,138.0,553.0,224.0,23.0,92.0,1,4,4,9,1,False,False,0,False,False,False,False,38880000000000000,54,1295.0,Alone,0,1,False,Gen-X
Graduate,63693.0,0,1,63,587.0,43.0,337.0,42.0,87.0,54.0,3,11,6,9,6,False,False,0,False,False,False,False,36115200000000000,44,1150.0,Alone,1,2,True,Gen-X
Postgraduate,102160.0,0,0,54,763.0,29.0,138.0,76.0,176.0,58.0,0,7,9,10,4,False,True,1,True,False,False,True,88905600000000000,45,1240.0,Partner,0,2,False,Gen-X
Postgraduate,40637.0,1,1,72,22.0,0.0,13.0,0.0,0.0,3.0,2,1,0,3,7,False,False,0,False,False,False,False,43804800000000000,57,38.0,Alone,2,3,True,Gen-X
Postgraduate,18890.0,0,0,5,6.0,4.0,1.0,7.0,2.0,15.0,1,0,1,2,6,True,False,0,False,False,False,True,67910400000000000,38,35.0,Alone,0,1,False,Millenials
Graduate,29604.0,1,0,88,7.0,6.0,13.0,7.0,6.0,14.0,1,1,0,3,9,True,False,0,False,False,False,False,41558400000000000,34,53.0,Partner,1,3,True,Millenials
Postgraduate,48721.0,1,1,50,81.0,18.0,113.0,47.0,13.0,21.0,6,4,2,5,6,False,False,0,False,False,False,False,49420800000000000,59,293.0,Alone,2,3,True,Boomers2
Graduate,44794.0,0,1,99,54.0,0.0,7.0,0.0,0.0,4.0,1,2,0,3,6,False,False,0,False,False,False,False,10540800000000000,56,65.0,Partner,1,3,True,Gen-X
Graduate,64497.0,0,1,17,1170.0,48.0,320.0,42.0,32.0,192.0,5,11,4,9,8,True,False,0,False,False,False,True,68083200000000000,68,1804.0,Alone,1,2,True,Boomers1
Graduate,46097.0,0,1,11,72.0,24.0,68.0,65.0,4.0,8.0,5,3,1,6,4,False,False,0,False,False,False,False,53136000000000000,66,241.0,Partner,1,3,True,Boomers2
Graduate,77972.0,0,0,18,613.0,22.0,319.0,33.0,102.0,12.0,1,4,6,9,1,False,False,0,False,False,False,False,22723200000000000,68,1101.0,Partner,0,2,False,Boomers1
Postgraduate,44377.0,1,1,70,224.0,0.0,30.0,0.0,0.0,10.0,8,5,1,5,8,False,False,0,False,False,False,False,81216000000000000,54,264.0,Partner,2,4,True,Gen-X
Postgraduate,46014.0,1,1,21,410.0,0.0,59.0,19.0,9.0,44.0,10,7,1,8,7,False,False,0,False,False,False,False,59097600000000000,48,541.0,Partner,2,4,True,Gen-X
Graduate,70951.0,0,0,66,239.0,10.0,554.0,254.0,87.0,54.0,1,3,4,9,1,False,False,0,False,False,False,False,52704000000000000,37,1198.0,Partner,0,2,False,Millenials
Graduate,41443.0,1,0,79,171.0,7.0,171.0,25.0,19.0,89.0,6,8,1,5,8,False,False,0,False,False,False,False,29030400000000000,45,482.0,Partner,1,3,True,Gen-X
Undergraduate,52195.0,2,1,2,12.0,0.0,4.0,0.0,0.0,1.0,1,1,0,2,8,False,False,0,False,False,False,False,86400000000000,44,17.0,Alone,3,4,True,Gen-X
Postgraduate,83790.0,0,0,81,1076.0,16.0,417.0,42.0,48.0,16.0,1,8,10,6,3,False,True,1,False,False,False,False,33350400000000000,74,1615.0,Partner,0,2,False,Boomers1
Postgraduate,44551.0,0,1,24,182.0,4.0,33.0,0.0,0.0,66.0,2,4,1,5,7,False,False,0,False,False,False,False,39916800000000000,68,285.0,Alone,1,2,True,Boomers1
Graduate,69508.0,1,0,48,824.0,32.0,162.0,42.0,32.0,43.0,2,11,4,11,6,False,False,0,False,False,False,False,64972800000000000,42,1135.0,Partner,1,3,True,Gen-X
Undergraduate,45204.0,1,0,93,30.0,11.0,25.0,29.0,1.0,18.0,1,1,1,4,3,False,False,0,False,False,False,False,2764800000000000,34,114.0,Partner,1,3,True,Millenials
Graduate,72460.0,0,0,56,377.0,10.0,540.0,80.0,30.0,10.0,1,3,5,7,1,False,False,0,False,False,False,False,33436800000000000,53,1047.0,Partner,0,2,False,Gen-X
Postgraduate,77622.0,0,2,3,520.0,7.0,154.0,19.0,0.0,14.0,2,6,3,11,3,False,False,0,False,False,False,False,20390400000000000,52,714.0,Partner,2,4,True,Gen-X
Postgraduate,30732.0,1,0,44,155.0,1.0,25.0,0.0,1.0,3.0,4,4,1,4,8,False,False,0,False,False,False,False,50457600000000000,42,185.0,Partner,1,3,True,Gen-X
Graduate,63887.0,0,1,38,897.0,23.0,207.0,15.0,11.0,92.0,5,9,6,12,6,False,False,0,False,False,False,False,73353600000000000,60,1245.0,Alone,1,2,True,Boomers2
Graduate,42011.0,1,0,46,131.0,0.0,16.0,2.0,1.0,39.0,4,3,1,4,8,False,False,0,False,False,False,False,53568000000000000,44,189.0,Partner,1,3,True,Gen-X
Graduate,51369.0,0,1,84,297.0,7.0,79.0,0.0,11.0,182.0,2,8,2,4,8,False,False,0,False,False,False,False,66700800000000000,46,576.0,Partner,1,3,True,Gen-X
Graduate,51537.0,0,1,27,787.0,20.0,204.0,0.0,0.0,92.0,3,2,2,11,8,False,False,0,False,False,False,False,70416000000000000,70,1103.0,Alone,1,2,True,Boomers1
Postgraduate,79930.0,0,0,72,792.0,86.0,740.0,67.0,51.0,17.0,1,3,5,8,2,False,False,0,False,False,False,False,73440000000000000,50,1753.0,Partner,0,2,False,Gen-X
Postgraduate,34320.0,1,0,66,4.0,1.0,9.0,3.0,0.0,0.0,1,1,0,2,8,False,False,0,False,False,False,False,25315200000000000,36,17.0,Partner,1,3,True,Millenials
Graduate,37070.0,1,1,30,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,False,False,0,False,False,False,True,54086400000000000,56,433.0,Alone,2,3,True,Gen-X
Undergraduate,81975.0,0,1,2,983.0,76.0,184.0,180.0,138.0,27.0,1,6,3,4,7,False,False,1,False,False,False,False,50457600000000000,60,1588.0,Alone,1,2,True,Boomers2
Graduate,38590.0,1,0,65,3.0,1.0,8.0,4.0,3.0,3.0,1,1,0,2,8,False,False,0,False,False,False,False,49248000000000000,51,22.0,Partner,1,3,True,Gen-X
Graduate,15033.0,0,0,37,0.0,4.0,5.0,6.0,0.0,4.0,1,1,0,3,3,False,False,0,False,False,False,False,20217600000000000,71,19.0,Alone,0,1,False,Boomers1
Postgraduate,62745.0,0,1,89,562.0,21.0,464.0,28.0,10.0,32.0,3,7,8,11,5,False,False,0,False,False,False,False,53827200000000000,57,1117.0,Partner,1,3,True,Gen-X
Undergraduate,22212.0,1,0,49,5.0,9.0,20.0,6.0,8.0,21.0,2,2,0,4,6,False,False,0,False,False,False,False,38880000000000000,47,69.0,Partner,1,3,True,Gen-X
Postgraduate,23661.0,1,0,46,18.0,0.0,4.0,0.0,0.0,1.0,1,1,0,3,7,False,False,0,False,False,False,False,52099200000000000,40,23.0,Partner,1,3,True,Millenials
Postgraduate,79761.0,0,1,32,415.0,5.0,124.0,15.0,35.0,11.0,1,5,2,11,3,False,False,0,False,False,False,False,52272000000000000,64,605.0,Alone,1,2,True,Boomers2
Graduate,7500.0,1,0,54,5.0,3.0,10.0,12.0,7.0,20.0,4,3,1,3,7,False,False,0,False,False,False,False,29808000000000000,49,57.0,Alone,1,2,True,Gen-X
Graduate,73455.0,0,0,98,901.0,61.0,757.0,186.0,163.0,20.0,1,6,5,10,3,False,True,0,False,False,False,False,34905600000000000,54,2088.0,Alone,0,1,False,Gen-X
Graduate,64961.0,0,1,97,382.0,114.0,276.0,75.0,124.0,38.0,2,6,4,4,3,False,False,0,False,False,False,False,61603200000000000,64,1009.0,Partner,1,3,True,Boomers2
Graduate,22804.0,1,0,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,False,False,0,False,False,False,False,42595200000000000,51,26.0,Alone,1,2,True,Gen-X
Graduate,73687.0,0,0,8,559.0,153.0,503.0,218.0,13.0,181.0,1,3,9,9,2,False,False,0,True,False,False,True,32227200000000000,32,1627.0,Partner,0,2,False,Millenials
Graduate,61074.0,0,1,37,789.0,0.0,133.0,0.0,28.0,152.0,7,11,5,8,7,False,False,0,False,False,False,False,72662400000000000,64,1102.0,Partner,1,3,True,Boomers2
Postgraduate,31686.0,1,1,31,11.0,0.0,5.0,0.0,0.0,1.0,2,1,0,3,6,False,False,0,False,False,False,False,18489600000000000,58,17.0,Partner,2,4,True,Boomers2
Graduate,80134.0,1,0,40,1218.0,16.0,272.0,104.0,0.0,80.0,2,5,3,6,6,False,True,1,True,False,False,True,48816000000000000,50,1690.0,Partner,1,3,True,Gen-X
Graduate,75027.0,0,1,74,925.0,64.0,179.0,133.0,12.0,77.0,2,9,4,6,5,False,False,0,False,False,False,False,39830400000000000,69,1390.0,Partner,1,3,True,Boomers1
Postgraduate,67546.0,0,0,90,864.0,134.0,768.0,150.0,38.0,172.0,1,4,10,5,3,False,False,0,False,False,False,False,71452800000000000,34,2126.0,Partner,0,2,False,Millenials
Postgraduate,65176.0,0,1,57,960.0,28.0,183.0,220.0,70.0,70.0,4,9,6,6,6,False,False,0,False,False,False,False,66355200000000000,53,1531.0,Partner,1,3,True,Gen-X
Postgraduate,31160.0,1,0,59,16.0,3.0,25.0,6.0,1.0,13.0,2,2,0,3,8,False,False,0,False,False,False,False,38534400000000000,47,64.0,Alone,1,2,True,Gen-X
Graduate,29938.0,1,0,52,3.0,3.0,7.0,0.0,2.0,11.0,2,1,0,3,6,False,False,0,False,False,False,False,34992000000000000,37,26.0,Alone,1,2,True,Millenials
Graduate,102692.0,0,0,5,168.0,148.0,444.0,32.0,172.0,148.0,1,6,9,13,2,False,True,1,True,True,False,True,50198400000000000,48,1112.0,Alone,0,1,False,Gen-X
Undergraduate,26490.0,0,0,92,45.0,47.0,52.0,21.0,20.0,25.0,2,3,1,5,6,False,False,0,False,False,False,False,69552000000000000,64,210.0,Partner,0,2,False,Boomers2
Graduate,75702.0,1,1,77,650.0,28.0,353.0,45.0,42.0,30.0,5,4,6,11,8,False,False,0,False,False,False,False,71625600000000000,55,1148.0,Partner,2,4,True,Gen-X
Postgraduate,30899.0,1,0,35,24.0,0.0,8.0,0.0,0.0,1.0,2,1,0,3,6,False,False,0,False,False,False,False,67737600000000000,48,33.0,Alone,1,2,True,Gen-X
Postgraduate,63342.0,0,1,48,918.0,21.0,118.0,13.0,10.0,21.0,3,8,3,5,6,False,True,0,False,False,False,False,67478400000000000,61,1101.0,Partner,1,3,True,Boomers2
Graduate,45989.0,0,1,97,138.0,33.0,87.0,28.0,24.0,12.0,4,3,2,7,3,False,False,0,False,False,False,False,66960000000000000,58,322.0,Alone,1,2,True,Boomers2
Graduate,18701.0,1,1,95,12.0,4.0,2.0,10.0,6.0,10.0,4,2,0,4,5,False,False,0,False,False,False,False,52617600000000000,58,44.0,Alone,2,3,True,Boomers2
Postgraduate,40737.0,2,1,24,11.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,8,False,False,0,False,False,False,False,41558400000000000,65,17.0,Alone,3,4,True,Boomers2
Graduate,15287.0,1,0,60,1.0,2.0,8.0,4.0,3.0,13.0,2,1,1,2,7,True,False,0,False,False,False,True,67996800000000000,43,31.0,Alone,1,2,True,Gen-X
Postgraduate,69674.0,0,2,46,554.0,41.0,215.0,11.0,0.0,24.0,3,10,2,10,5,False,False,0,False,False,False,False,48643200000000000,54,845.0,Alone,2,3,True,Gen-X
Postgraduate,44159.0,1,0,85,167.0,2.0,62.0,24.0,13.0,7.0,4,4,1,6,5,False,False,0,False,False,False,False,14860800000000000,52,275.0,Partner,1,3,True,Gen-X
Postgraduate,37717.0,1,0,31,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,False,False,0,False,False,False,False,64195200000000000,44,25.0,Partner,1,3,True,Gen-X
Postgraduate,43776.0,1,1,9,177.0,2.0,71.0,3.0,2.0,20.0,6,5,2,4,8,False,False,0,False,False,False,True,55641600000000000,70,275.0,Partner,2,4,True,Boomers1
Postgraduate,38179.0,1,1,30,38.0,4.0,22.0,4.0,2.0,20.0,4,3,1,3,7,False,False,0,False,False,False,False,54604800000000000,56,90.0,Partner,2,4,True,Gen-X
Graduate,80124.0,0,0,47,483.0,84.0,398.0,205.0,84.0,241.0,1,3,7,8,1,True,False,0,False,False,False,False,14083200000000000,59,1495.0,Partner,0,2,False,Boomers2
Postgraduate,38097.0,1,1,70,77.0,2.0,35.0,0.0,1.0,69.0,4,3,2,2,7,True,False,0,False,False,False,True,67564800000000000,52,184.0,Partner,2,4,True,Gen-X
Graduate,72940.0,0,0,13,182.0,74.0,298.0,162.0,149.0,116.0,1,3,3,6,1,False,False,0,False,False,False,False,46224000000000000,52,981.0,Partner,0,2,False,Gen-X
Graduate,22070.0,1,0,11,10.0,7.0,19.0,8.0,2.0,21.0,2,2,2,2,6,False,False,0,False,False,False,False,52272000000000000,52,67.0,Partner,1,3,True,Gen-X
Graduate,69267.0,0,0,31,778.0,44.0,499.0,95.0,73.0,146.0,2,3,4,5,7,False,False,0,False,False,False,True,69552000000000000,69,1635.0,Alone,0,1,False,Boomers1
Postgraduate,31788.0,1,0,15,16.0,7.0,23.0,0.0,8.0,6.0,3,3,0,4,5,False,False,0,False,False,True,False,22550400000000000,39,60.0,Alone,1,2,True,Millenials
Postgraduate,61905.0,0,1,2,167.0,0.0,43.0,6.0,2.0,13.0,2,4,2,4,5,False,False,0,False,False,False,False,21427200000000000,47,231.0,Partner,1,3,True,Gen-X
Graduate,29315.0,1,1,55,13.0,2.0,14.0,8.0,7.0,4.0,4,2,0,4,6,False,False,0,False,False,False,False,15984000000000000,62,48.0,Partner,2,4,True,Boomers2
Graduate,33378.0,1,1,38,33.0,6.0,40.0,3.0,7.0,10.0,3,2,0,4,7,False,False,0,False,False,False,False,47692800000000000,59,99.0,Alone,2,3,True,Boomers2
Postgraduate,66313.0,0,1,86,625.0,7.0,99.0,10.0,22.0,7.0,2,6,3,12,4,False,False,0,False,False,False,False,38534400000000000,59,770.0,Partner,1,3,True,Boomers2
Graduate,60714.0,0,0,56,216.0,162.0,224.0,101.0,92.0,162.0,2,7,4,10,5,False,False,0,False,False,False,True,59443200000000000,66,957.0,Alone,0,1,False,Boomers2
Postgraduate,77882.0,0,0,29,68.0,129.0,396.0,188.0,22.0,15.0,1,3,3,5,1,False,False,0,False,False,False,False,19008000000000000,41,818.0,Partner,0,2,False,Millenials
Postgraduate,69867.0,0,0,30,196.0,0.0,512.0,33.0,130.0,54.0,1,3,5,8,1,False,False,0,True,False,False,True,57888000000000000,36,925.0,Alone,0,1,False,Millenials
Postgraduate,63841.0,0,1,64,635.0,15.0,100.0,20.0,7.0,131.0,1,9,3,9,6,False,False,0,False,False,False,False,51321600000000000,54,908.0,Alone,1,2,True,Gen-X
Undergraduate,24480.0,1,0,46,4.0,19.0,9.0,28.0,25.0,17.0,3,3,0,4,7,False,False,0,False,False,False,False,34473600000000000,41,102.0,Partner,1,3,True,Millenials
Graduate,51369.0,0,1,84,297.0,7.0,79.0,0.0,11.0,182.0,2,8,2,4,8,False,False,0,False,False,False,False,66700800000000000,46,576.0,Partner,1,3,True,Gen-X
Graduate,37760.0,0,0,20,84.0,5.0,38.0,150.0,12.0,28.0,2,4,1,6,7,False,False,0,False,False,False,False,71452800000000000,76,317.0,Partner,0,2,False,Boomers1
Postgraduate,65640.0,0,1,74,204.0,7.0,149.0,20.0,15.0,66.0,1,5,1,8,2,False,False,0,False,False,False,False,29116800000000000,48,461.0,Partner,1,3,True,Gen-X
Postgraduate,44319.0,1,1,18,26.0,0.0,8.0,0.0,0.0,3.0,2,2,0,3,5,False,False,0,False,False,False,False,20131200000000000,47,37.0,Partner,2,4,True,Gen-X
Graduate,30631.0,1,0,75,15.0,6.0,20.0,4.0,5.0,20.0,1,3,1,2,7,False,False,0,False,False,False,False,31449600000000000,48,70.0,Partner,1,3,True,Gen-X
Graduate,75278.0,0,0,17,304.0,98.0,230.0,150.0,74.0,74.0,1,6,3,13,3,False,False,0,False,False,False,False,58406400000000000,70,930.0,Partner,0,2,False,Boomers1
Postgraduate,50898.0,1,1,88,285.0,28.0,242.0,55.0,114.0,135.0,13,6,2,12,5,False,False,0,False,False,False,False,42508800000000000,66,859.0,Partner,2,4,True,Boomers2
Postgraduate,35416.0,0,0,62,248.0,3.0,81.0,4.0,3.0,51.0,3,7,1,5,8,False,False,0,False,False,False,False,46742400000000000,73,390.0,Alone,0,1,False,Boomers1
Undergraduate,32414.0,0,0,11,20.0,6.0,5.0,0.0,9.0,12.0,1,1,0,3,7,True,False,0,False,False,False,False,52531200000000000,38,52.0,Partner,0,2,False,Millenials
Graduate,38361.0,1,0,74,39.0,0.0,56.0,20.0,8.0,14.0,3,3,1,3,7,False,False,0,False,False,False,False,29721600000000000,53,137.0,Partner,1,3,True,Gen-X
Graduate,82497.0,0,0,32,777.0,129.0,573.0,216.0,21.0,203.0,1,2,7,9,4,False,False,1,False,False,False,False,66182400000000000,42,1919.0,Partner,0,2,False,Gen-X
Graduate,16626.0,2,0,76,8.0,3.0,22.0,21.0,1.0,13.0,3,3,0,3,9,False,False,0,False,False,False,False,28080000000000000,51,68.0,Partner,2,4,True,Gen-X
Graduate,29672.0,1,1,6,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,False,False,0,False,False,False,False,31795200000000000,57,25.0,Partner,2,4,True,Gen-X
Postgraduate,55951.0,0,1,62,1241.0,0.0,80.0,0.0,13.0,40.0,3,3,6,11,8,False,True,0,False,True,False,False,72144000000000000,70,1374.0,Partner,1,3,True,Boomers1
Undergraduate,35388.0,1,0,20,6.0,4.0,7.0,4.0,3.0,8.0,1,1,0,3,7,False,False,0,False,False,False,False,45014400000000000,34,32.0,Alone,1,2,True,Millenials
Postgraduate,42386.0,1,0,43,65.0,4.0,16.0,0.0,4.0,11.0,1,3,0,3,8,False,False,0,False,False,False,False,59788800000000000,36,100.0,Partner,1,3,True,Millenials
Graduate,68627.0,0,0,45,395.0,15.0,263.0,60.0,54.0,38.0,1,2,3,6,1,False,False,0,False,False,False,False,31968000000000000,40,825.0,Alone,0,1,False,Millenials
Postgraduate,57912.0,0,1,34,801.0,0.0,80.0,0.0,0.0,35.0,5,8,3,12,5,False,True,0,False,False,False,False,22809600000000000,57,916.0,Alone,1,2,True,Gen-X
Graduate,35246.0,1,1,53,36.0,0.0,12.0,2.0,2.0,10.0,4,3,1,3,5,False,False,0,False,False,False,False,20217600000000000,64,62.0,Alone,2,3,True,Boomers2
Undergraduate,58821.0,0,1,44,513.0,14.0,154.0,19.0,0.0,28.0,1,9,2,9,6,False,False,0,False,False,False,False,31190400000000000,66,728.0,Partner,1,3,True,Boomers2
Postgraduate,46377.0,1,0,89,37.0,0.0,46.0,4.0,3.0,0.0,1,2,1,3,4,False,False,0,False,False,False,False,29116800000000000,44,90.0,Partner,1,3,True,Gen-X
Graduate,39747.0,1,0,43,80.0,15.0,93.0,20.0,13.0,52.0,3,5,1,4,8,False,False,0,False,False,False,False,20476800000000000,34,273.0,Alone,1,2,True,Millenials
Graduate,23976.0,1,0,68,14.0,1.0,21.0,2.0,3.0,25.0,3,3,1,3,7,False,False,0,False,False,False,False,29721600000000000,38,66.0,Partner,1,3,True,Millenials
Postgraduate,80950.0,0,0,44,525.0,147.0,112.0,219.0,147.0,63.0,1,6,7,9,2,False,False,0,True,False,False,False,53395200000000000,61,1213.0,Partner,0,2,False,Boomers2
Graduate,27038.0,0,0,64,1.0,26.0,25.0,17.0,23.0,15.0,1,3,0,3,9,False,False,0,False,False,False,True,69897600000000000,56,107.0,Alone,0,1,False,Gen-X
